priority,qid,source,number,subject,basis,score,frequent_match_count,core_match_count,noise_flags,question_preview,status,verified_answer,review_note
C,2022-R2-Q43,2022-R2,43,상권분석,tentative,50,0,0,,중심지체계에 의한 상권유형 구분에서 전통적인 도심 (CBD) 상권의 일반적 특징으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q46,2022-R2,46,유통마케팅,tentative,50,0,0,,시장세분화 유형과 사용하는 변수들의 연결로서 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q51,2022-R2,51,유통마케팅,tentative,50,0,0,,촉진예산을 결정하는 방법에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q54,2022-R2,54,유통마케팅,tentative,50,0,0,,셀프서비스를 활용한 상품판매의 특징으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q57,2022-R2,57,유통마케팅,tentative,50,0,0,,소매점에서 제공하는 상품 관련 핵심서비스의 내용으로서 가장 옳은 것은?,pending,,
C,2022-R2-Q59,2022-R2,59,유통마케팅,tentative,50,0,0,,단수가격설정정책(odd pricing)에 대한 설명으로 옳은 것은?,pending,,
C,2022-R2-Q60,2022-R2,60,유통마케팅,tentative,50,0,0,,"고객 서비스는 사전적 고객 서비스, 현장에서의 고객 서비스, 사후적 고객 서비스로 구분해볼 수 있다. 다음 중 사전적 고객 서비스 요소로 가장 옳은 것은?",pending,,
C,2022-R2-Q62,2022-R2,62,유통마케팅,tentative,50,0,0,,과자나 라면 같은 상품들을 정돈하지 않고 뒤죽박죽으로 진열하여 소비자들에게 저렴한 특가품이라는 인상을 주려는 진열방식의 명칭으로 가장 옳은 것은?,pending,,
C,2022-R2-Q68,2022-R2,68,유통마케팅,tentative,50,0,0,,기업의 성장전략 대안들 가운데 기존시장에서 기존제품 으로 점유율을 높여서 성장하려는 전략의 명칭으로 가장 옳은 것은?,pending,,
C,2022-R2-Q69,2022-R2,69,유통마케팅,tentative,50,0,0,,"아래 글상자의 괄호 안에 들어갈 용어를 순서대로 나열한 것으로 가장 옳은 것은? 상품의 다양성(variety)은 ( ㉠ )의 수가 어느 정도 되는 지를 의미하며, 상품의 구색(a…",pending,,
C,2022-R2-Q70,2022-R2,70,유통마케팅,tentative,50,0,0,,고객관계 강화 및 유지를 위한 CRM활동으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q74,2022-R2,74,유통정보,tentative,50,0,0,,바코드에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q75,2022-R2,75,유통정보,tentative,50,0,0,,아래 글상자의 내용을 지칭하는 용어로 가장 옳은 것은? - 기업이 필요에 따라 단기 계약직이나 임시직으로 인력을 충원하고 그 대가를 지불하는 형태의 경제를 의미 - 멕킨지는 ‘디…,pending,,
C,2022-R2-Q77,2022-R2,77,유통정보,tentative,50,0,0,,유통정보시스템 이용에 있어서 정보보안의 주요 목표에 대한 내용으로 가장 옳은 것은?,pending,,
C,2022-R2-Q78,2022-R2,78,유통정보,tentative,50,0,0,,유통업체에서 새로운 비즈니스 모델을 개발하고자 할 때 사용하는 비즈니스 모델 캔버스를 구성하는 요인에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q79,2022-R2,79,유통정보,tentative,50,0,0,,스마트폰과 같은 모바일 기기를 이용하는 모바일 쇼핑의 특성으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q81,2022-R2,81,유통정보,tentative,50,0,0,,고객관리를 최적화하기 위해 활용되는 비즈니스 인텔리 전스(Business Intelligence: BI)에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q83,2022-R2,83,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 용어를 순서대로 나열한 것으로 가장 옳은 것은? - 디지털 뉴딜의 일환으로 (㉠)을 이용한 ‘유통/물류 이력 관리시스템’은 위변조가 불가하고 정보…,pending,,
C,2022-R2-Q84,2022-R2,84,유통정보,tentative,50,0,0,,QR(Quick Response)에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2022-R2-Q85,2022-R2,85,유통정보,tentative,50,0,0,,"빅데이터는 다양한 유형으로 존재하는 모든 데이터가 대상이 된다. 데이터 유형과 데이터 종류, 그에 따른 수집 기술의 연결이 가장 옳지 않은 것은?",pending,,
C,2022-R2-Q88,2022-R2,88,유통정보,tentative,50,0,0,,공급업체와 구매업체의 재고관리 영역에서 구매업체가 가진 재고 보충에 대한 책임을 공급업체에게 이전하는 전략을 일컫는 용어로 가장 옳은 것은?,pending,,
C,2022-R2-Q89,2022-R2,89,유통정보,tentative,50,0,0,,CRM시스템을 구축하는 이유에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q1,2023-R1,1,유통물류일반,tentative,50,0,0,,수요의 가격탄력성 크기를 결정하는 요인과 관련된 설명 으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q3,2023-R1,3,유통물류일반,tentative,50,0,0,,조직 내에서 일반적으로 발생할 수 있는 갈등의 순기능적 역할에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q6,2023-R1,6,유통물류일반,tentative,50,0,0,,동기부여와 관련된 여러 가지 학설에 대한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q7,2023-R1,7,유통물류일반,tentative,50,0,0,,화인 표시의 종류와 설명의 연결이 옳지 않은 것은?,pending,,
C,2023-R1-Q8,2023-R1,8,유통물류일반,tentative,50,0,0,,물류합리화 방안의 하나인 포장 표준화에 관한 내용으로 옳지 않은 것은?,pending,,
C,2023-R1-Q11,2023-R1,11,유통물류일반,tentative,50,0,0,,제품이 고객에게 인도되기 전에 품질요건이 충족되지 못함 으로써 발생하는 품질관리 비용으로 옳은 것은?,pending,,
C,2023-R1-Q12,2023-R1,12,유통물류일반,tentative,50,0,0,,소매점에서 발생할 수 있는 각종 비윤리적 행동에 대한 대처방안으로 옳지 않은 것은?,pending,,
C,2023-R1-Q14,2023-R1,14,유통물류일반,tentative,50,0,0,,테일러의 기능식 조직(functional organization)에 대한 단점으로 옳지 않은 것은?,pending,,
C,2023-R1-Q15,2023-R1,15,유통물류일반,tentative,50,0,0,,유통기업에 종사하는 종업원의 권리로 옳지 않은 것은?,pending,,
C,2023-R1-Q18,2023-R1,18,유통물류일반,tentative,50,0,0,,"아래 글상자에서 설명하는 유통경영조직의 원칙으로 옳은 것은? 조직의 공통목적을 달성하기 위하여 각 부문이나 각 구성 원의 충돌을 해소하고 조직 제 활동의 내적 균형을 꾀하고, 조…",pending,,
C,2023-R1-Q19,2023-R1,19,유통물류일반,tentative,50,0,0,,최상위 경영전략인 기업 수준의 경영전략으로 옳지 않은 것은?,pending,,
C,2023-R1-Q20,2023-R1,20,유통물류일반,tentative,50,0,0,,마이클 포터의 5가지 세력 모델과 관련한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q21,2023-R1,21,유통물류일반,tentative,50,0,0,,아래 글상자 괄호 안에 들어갈 보관 원칙 정의가 순서대로 바르게 나열된 것은? - 출입구가 동일한 경우 입출하 빈도가 높은 상품을 출입구 에서 가까운 장소에 보관하는 것은 ( ㉠…,pending,,
C,2023-R1-Q23,2023-R1,23,유통물류일반,tentative,50,0,0,,유통경영환경 분석을 위한 SWOT 분석 방법의 활용에 관한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q24,2023-R1,24,유통물류일반,tentative,50,0,0,,증권이나 상품과 같은 기업의 자산을 미리 정해 놓은 기간에 정해 놓은 가격으로 사거나 파는 권리인 옵션과 관련된 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q25,2023-R1,25,유통물류일반,tentative,50,0,0,,모바일 쇼핑의 주요한 특성으로 옳지 않은 것은?,pending,,
C,2023-R1-Q27,2023-R1,27,상권분석,tentative,50,0,0,,상권을 규정하는 요인에 대한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q28,2023-R1,28,상권분석,tentative,50,0,0,,상권에 대한 일반적인 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q29,2023-R1,29,상권분석,tentative,50,0,0,,크기나 정도가 증가할수록 소매점포 상권을 확장시키는 요인으로서 가장 옳은 것은?,pending,,
C,2023-R1-Q30,2023-R1,30,상권분석,tentative,50,0,0,,신규로 소매점포를 개점하기 위한 준비과정의 논리적 순서 로서 가장 옳은 것은?,pending,,
C,2023-R1-Q33,2023-R1,33,상권분석,tentative,50,0,0,,점포입지의 매력성에 영향을 미치는 요인들을 상권요인과 입지요인으로 구분할 수 있다. 입지요인으로 가장 옳은 것은?,pending,,
C,2023-R1-Q37,2023-R1,37,상권분석,tentative,50,0,0,,"대형마트, 대형병원, 대형공연장 등 대규모 서비스업종의 입지 특성에 대한 아래의 내용 중에서 옳지 않은 것은?",pending,,
C,2023-R1-Q41,2023-R1,41,상권분석,tentative,50,0,0,,점포의 매매나 임대차시 필요한 점포 권리분석을 위해서 공부서류를 이용할 수 있다. 이들 공부서류와 확인 가능한 내용의 연결이 옳지 않은 것은?,pending,,
C,2023-R1-Q44,2023-R1,44,상권분석,tentative,50,0,0,,아래 글상자의 내용에서 말하는 장단점은 어떤 형태의 소매점포 출점에 대한 내용인가? 장점 단점 - 직접 소유로 인한 장기간 - 초기 고정투자부담이 큼 영업 - 건설 및 인허가기간…,pending,,
C,2023-R1-Q46,2023-R1,46,유통마케팅,tentative,50,0,0,,광고 매체를 선정할 때 고려해야 할 여러 가지 요인에 대한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q52,2023-R1,52,유통마케팅,tentative,50,0,0,,구매자들을 라이프 스타일 또는 개성과 관련된 특징들을 근거로 서로 다른 시장으로 세분화하는 것을 지칭하는 개념으로 옳은 것은?,pending,,
C,2023-R1-Q59,2023-R1,59,유통마케팅,tentative,50,0,0,,제품에 맞는 판매기법으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q60,2023-R1,60,유통마케팅,tentative,50,0,0,,옴니채널(omni-channel)의 특징으로 옳지 않은 것은?,pending,,
C,2023-R1-Q61,2023-R1,61,유통마케팅,tentative,50,0,0,,고객의 개인정보보호에 관한 내용으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q64,2023-R1,64,유통마케팅,tentative,50,0,0,,다단계 판매에 대한 설명으로 옳지 않은 것은?,pending,,
C,2023-R1-Q69,2023-R1,69,유통마케팅,tentative,50,0,0,,매장의 내부 환경요소로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q70,2023-R1,70,유통마케팅,tentative,50,0,0,,종적인 공간효율을 개선시키고 진열선반의 높이가 낮을 때는 위에서 아래로 시선을 유도하는 페이싱 방법으로 가장 옳은 것은?,pending,,
C,2023-R1-Q71,2023-R1,71,유통정보,tentative,50,0,0,,QR 코드에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q72,2023-R1,72,유통정보,tentative,50,0,0,,최근 유통분야에서 인공지능 기술의 활용이 증대되면서 유통업무 혁신을 위한 다양한 가능성을 보여주고 있다. 이에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q75,2023-R1,75,유통정보,tentative,50,0,0,,최근 개인정보보호 문제가 중요한 이슈로 대두되고 있다. 아래 글상자는 하버드 대학교 버크만 센터에서 제시한 개인정보보호 AI윤리원칙이다. ㉠과 ㉡에 해당하는 각각의 권리로 가장 …,pending,,
C,2023-R1-Q77,2023-R1,77,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 공통적으로 들어갈 용어로 가장 옳은 것은? - ( )은(는) 디지털 기술을 사회전반에 적용하여 전통적인 사회구조를 혁신시키는 것이다. 일반적으로 기업에서…,pending,,
C,2023-R1-Q78,2023-R1,78,유통정보,tentative,50,0,0,,조직에서 의사결정을 할 때 활용되는 정보와 조직 수준 과의 관계에 대한 설명 중 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q84,2023-R1,84,유통정보,tentative,50,0,0,,웹 3.0과 관련된 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R1-Q88,2023-R1,88,유통정보,tentative,50,0,0,,"아래 글상자는 인증방식 분류에 대한 설명이다. ㉠, ㉡에 해당하는 용어로 가장 옳은 것은? ㉠ 전자적 형태의 문서로 어떤 사람을 특정할 수 있는 정보와 공개 키(public ke…",pending,,
C,2023-R1-Q89,2023-R1,89,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 공통적으로 들어갈 용어로 가장 옳은 것은? - ( )은(는) 마이론 크루거(Myron Krueger) 박사에 의해 제시된 개념으로 인조 두뇌 공간이라고도…,pending,,
C,2023-R2-Q3,2023-R2,3,유통물류일반,tentative,50,0,0,,아래 글상자에서 설명하는 기업이 글로벌 시장에서 경쟁하기 위한 전략을 괄호 안에 들어갈 순서대로 옳게 나열한 것은?,pending,,
C,2023-R2-Q4,2023-R2,4,유통물류일반,tentative,50,0,0,,경제활동의 윤리적 환경과 조건을 세계 각국 공통으로 표준 화하려는 것으로 비윤리적인 기업의 제품이나 서비스를 국제 거래에서 제한하는 움직임을 뜻하는 것은?,pending,,
C,2023-R2-Q6,2023-R2,6,유통물류일반,tentative,50,0,0,,리더의 행동을 생산에 대한 관심과 사람에 대한 관심을 기준 으로 구분하여 연구한 블레이크(Blake)와 무톤(Mouton)의 관 리격자연구에 따른 리더십 유형에 대한 설명으로 가…,pending,,
C,2023-R2-Q7,2023-R2,7,유통물류일반,tentative,50,0,0,,기업이 자금을 조달하는 각종 원천에 대한 설명으로 옳지 않 은 것은?,pending,,
C,2023-R2-Q8,2023-R2,8,유통물류일반,tentative,50,0,0,,"에머슨(Emerson, H.)의 직계·참모식 조직(line and staff organization)의 단점에 대한 설명으로 옳지 않은 것은?",pending,,
C,2023-R2-Q11,2023-R2,11,유통물류일반,tentative,50,0,0,,유통산업의 경제적 의의에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q12,2023-R2,12,유통물류일반,tentative,50,0,0,,물류의 기본적 기능과 관련한 활동에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q13,2023-R2,13,유통물류일반,tentative,50,0,0,,"조직의 구성원들에게 학습되고 공유되는 가치, 아이디어, 태 도 및 행동규칙을 의미하는 용어로 옳은 것은?",pending,,
C,2023-R2-Q16,2023-R2,16,유통물류일반,tentative,50,0,0,,유통기업들이 물류에 대한 높은 관심을 가지고 이에 대한 합리화를 적극적으로 검토·실행하고 있는 원인으로 옳지 않 은 것은?,pending,,
C,2023-R2-Q17,2023-R2,17,유통물류일반,tentative,50,0,0,,아래 글상자에서 설명하는 소매상 유형으로 옳은 것은?,pending,,
C,2023-R2-Q21,2023-R2,21,유통물류일반,tentative,50,0,0,,"단순 이동평균법을 이용하여 아래 표의 ( )안에 들어갈 판매 예측치를 계산한 것으로 옳은 것은? (단, 이동평균기간은 2 개월로 함)",pending,,
C,2023-R2-Q22,2023-R2,22,유통물류일반,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 경로구성원 간 갈등 관련 용어를 순서대로 나열한 것으로 옳은 것은?,pending,,
C,2023-R2-Q26,2023-R2,26,상권분석,tentative,50,0,0,,아래 글상자에서 설명하는 입지대안의 평가 원칙으로 가장 옳은 것은?,pending,,
C,2023-R2-Q27,2023-R2,27,상권분석,tentative,50,0,0,,중심상업지역(CBD: central business district)의 입지특성에 대한 설명 중 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q32,2023-R2,32,상권분석,tentative,50,0,0,,상권범위의 결정 요인에 대한 설명으로 가장 옳지 않은 것 은?,pending,,
C,2023-R2-Q33,2023-R2,33,상권분석,tentative,50,0,0,,소매점포의 다른 입지유형과 비교할 때 상대적으로 노면독 립입지가 갖는 일반적인 특징으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q37,2023-R2,37,상권분석,tentative,50,0,0,,대지면적에 대한 건축물의 연면적의 비율인 용적률을 계산 할 때 연면적 산정에 포함되는 항목으로 가장 옳은 것은?,pending,,
C,2023-R2-Q38,2023-R2,38,상권분석,tentative,50,0,0,,소매업의 공간적 분포를 설명하는 중심성지수와 관련된 설 명으로서 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q40,2023-R2,40,상권분석,tentative,50,0,0,,복수의 입지후보지가 있을 때는 상세하고 정밀하게 입지조 건을 평가하는 과정을 거치게 된다. 가장 유리한 점포입지 를 선택하기 위해 참고할 만한 일반적 기준으로 가장 옳은 것은?,pending,,
C,2023-R2-Q41,2023-R2,41,상권분석,tentative,50,0,0,,"상가건물 임대차보호법(법률 제18675호, 2022.1.4., 일부개 정)은 임대인은 임차인이 임대차기간이 만료되기 6개월 전 부터 1개월 전까지 사이에 계약갱신을 요구할 경우 …",pending,,
C,2023-R2-Q49,2023-R2,49,유통마케팅,tentative,50,0,0,,다음 중 소매업체가 점포를 디자인할 때 고려해야 하는 요 소로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q50,2023-R2,50,유통마케팅,tentative,50,0,0,,다음 중 매장의 생산성을 증대시키기 위한 유통계량조사의 내용으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q57,2023-R2,57,유통마케팅,tentative,50,0,0,,마케팅투자수익률(MROI)에 대한 설명으로서 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q60,2023-R2,60,유통마케팅,tentative,50,0,0,,다음 중 소매업이 상품 판매를 효과적으로 전개하기 위해 제공하는 물적·기능적 서비스에 해당하지 않는 것은?,pending,,
C,2023-R2-Q62,2023-R2,62,유통마케팅,tentative,50,0,0,,아래 글상자의 내용이 공통적으로 설명하고 있는 CRM 분석 도구로 가장 옳은 것은?,pending,,
C,2023-R2-Q64,2023-R2,64,유통마케팅,tentative,50,0,0,,고객생애가치 이론에 관한 설명으로 가장 옳은 것은?,pending,,
C,2023-R2-Q71,2023-R2,71,유통정보,tentative,50,0,0,,쇼핑몰의 시스템 구성에서 프론트 오피스(front office) 요소 로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q75,2023-R2,75,유통정보,tentative,50,0,0,,디지털 공급망을 구현하는데 활용되는 블록체인 스마트 계 약(blockchain smart contract) 기술에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q76,2023-R2,76,유통정보,tentative,50,0,0,,경쟁력있는 수익창출 방안을 개발하는데 활용되는 비즈니스 모델 캔버스를 구성하는 9가지 요인 중에 ㉠ 가장 먼저 작 성해야 하는 요인과 ㉡ 마지막으로 작성해야 하는 요인이 있다. …,pending,,
C,2023-R2-Q77,2023-R2,77,유통정보,tentative,50,0,0,,데이터마이닝 기법과 CRM에서의 활용용도를 연결한 것으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q80,2023-R2,80,유통정보,tentative,50,0,0,,유통업체에서 고객의 데이터를 활용하여 마케팅에 활용하는 사례로 아래 글상자의 괄호 안에 공통적으로 들어갈 용어로 가장 옳은 것은?,pending,,
C,2023-R2-Q81,2023-R2,81,유통정보,tentative,50,0,0,,아래 글상자에서 설명하는 개념으로 가장 옳은 것은?,pending,,
C,2023-R2-Q86,2023-R2,86,유통정보,tentative,50,0,0,,유통업체에서 활용하는 블록체인 기술 중 하나인 대체불가 능토큰(NFT)의 장점으로 가장 옳지 않은 것은?,pending,,
C,2023-R2-Q88,2023-R2,88,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 용어를 순서대로 바르게 나열한 것은?,pending,,
C,2024-R1-Q1,2024-R1,1,유통물류일반,tentative,50,0,0,,도매상에 대한 설명으로 가장 옳은 것은?,pending,,
C,2024-R1-Q3,2024-R1,3,유통물류일반,tentative,50,0,0,,소매업태의 유형에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q5,2024-R1,5,유통물류일반,tentative,50,0,0,,기업이 소비자에게 제품을 직접 판매하는 직접유통이 발생하게 된 이유로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q6,2024-R1,6,유통물류일반,tentative,50,0,0,,우리나라 유통업체의 영향력과 역할 변화에 대한 설명 으로 옳지 않은 것은?,pending,,
C,2024-R1-Q8,2024-R1,8,유통물류일반,tentative,50,0,0,,물류채산분석에 대한 설명으로 가장 옳은 것은?,pending,,
C,2024-R1-Q9,2024-R1,9,유통물류일반,tentative,50,0,0,,SWOT분석의 전략적 활용에 대한 일반적인 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q12,2024-R1,12,유통물류일반,tentative,50,0,0,,유통시장 개방에 따른 국내 유통시장의 긍정적 영향에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q14,2024-R1,14,유통물류일반,tentative,50,0,0,,기능별 물류비에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q15,2024-R1,15,유통물류일반,tentative,50,0,0,,리더십 상황이론에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q16,2024-R1,16,유통물류일반,tentative,50,0,0,,조직문화에 대한 다양한 분류체계 중 로버트 퀸(Robert Quinn)의 경쟁가치모형에 포함되지 않는 것은?,pending,,
C,2024-R1-Q17,2024-R1,17,유통물류일반,tentative,50,0,0,,인사고과와 관련된 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q18,2024-R1,18,유통물류일반,tentative,50,0,0,,기업의 사회적 책임이 요구되는 이유로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q21,2024-R1,21,유통물류일반,tentative,50,0,0,,해상운송 방식 중 부정기선 운송의 특징과 관련된 설명 으로 옳지 않은 것은?,pending,,
C,2024-R1-Q22,2024-R1,22,유통물류일반,tentative,50,0,0,,물류공동화 추진을 어렵게 하는 요인으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q24,2024-R1,24,유통물류일반,tentative,50,0,0,,"소비자기본법(법률 제19511호, 2023.6.20., 일부개정) 에서 제시하고 있는 국가 및 지방자치단체가 소비자 능력향상을 위해 실행하는 내용으로 옳지 않은 것은?",pending,,
C,2024-R1-Q26,2024-R1,26,상권분석,tentative,50,0,0,,점포를 중심으로 거리에 따라 상권을 구분하면 일반적 으로 점포와의 거리가 증가할수록 점포의 영향력이 약화 된다. 다음 중 소비자 흡인율이 가장 낮은 지역인 한계 상권(fringe…,pending,,
C,2024-R1-Q29,2024-R1,29,상권분석,tentative,50,0,0,,상권의 개념이나 일반적 특성에 대한 설명으로서 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q31,2024-R1,31,상권분석,tentative,50,0,0,,CST(customer spotting technique) map을 통해 알 수 있는 정보로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q32,2024-R1,32,상권분석,tentative,50,0,0,,소매점포 상권의 크기를 결정하는 요인으로서 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q33,2024-R1,33,상권분석,tentative,50,0,0,,아래 글상자에서 설명하는 입지대안을 평가하기 위한 원칙으로 가장 옳은 것은? 고객이 특정 지역에서 다른 지역으로 이동할 때에 고객 으로 하여금 자연스럽게 어떤 점포를 방문하도록 …,pending,,
C,2024-R1-Q34,2024-R1,34,상권분석,tentative,50,0,0,,신규점포를 개설할 때 시행하는 점포의 입지조건 평가와 관련한 내용들로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q35,2024-R1,35,상권분석,tentative,50,0,0,,폐업 시 반드시 지켜야 할 절차로 옳지 않은 것은?,pending,,
C,2024-R1-Q39,2024-R1,39,상권분석,tentative,50,0,0,,공간균배에 의해 입지유형을 분류할 때 은행이나 가구점 처럼 동일업종의 점포들이 모여 있으면 집적효과 또는 시너지효과를 거두는 입지유형으로서 가장 옳은 것은?,pending,,
C,2024-R1-Q42,2024-R1,42,상권분석,tentative,50,0,0,,소매점포의 상권분석이나 입지결정에 활용하는 통계 분석 중 하나인 회귀분석에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q43,2024-R1,43,상권분석,tentative,50,0,0,,"상가건물 임대차보호법(법률 제18675호, 2022.1.4., 일부 개정)과 동법 시행령에서는 법의 보호를 받을 수 있는 보증금액의 수준을 규정하고 있다. 이러한 환산보증금을 구…",pending,,
C,2024-R1-Q44,2024-R1,44,상권분석,tentative,50,0,0,,점포개점 시 검토해야 할 점포규모와 관련된 내용으로 옳지 않은 것은?,pending,,
C,2024-R1-Q46,2024-R1,46,유통마케팅,tentative,50,0,0,,가격설정 정책 중 관습가격(customary price)정책에 대한 설명으로 옳은 것은?,pending,,
C,2024-R1-Q48,2024-R1,48,유통마케팅,tentative,50,0,0,,효과적인 시장세분화에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q50,2024-R1,50,유통마케팅,tentative,50,0,0,,커뮤니케이션 믹스 전략에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q51,2024-R1,51,유통마케팅,tentative,50,0,0,,디지털 마케팅에서 기업 웹사이트나 모바일 앱 등 다양한 고객과의 접점에서 직접적 상호작용을 통해 자체적으로 수집한 자사 데이터를 지칭하는 용어로 옳은 것은?,pending,,
C,2024-R1-Q52,2024-R1,52,유통마케팅,tentative,50,0,0,,소매점의 성장전략 중 시장침투 전략에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q53,2024-R1,53,유통마케팅,tentative,50,0,0,,아래 글상자에서 설명하는 소매업태의 변천과정 이론으로 가장 옳은 것은? 제품구색의 변화에 초점을 맞춘 소매이론으로 소매상은 제품구색이 넓은 소매업태에서 전문화된 좁은 소매업태로 …,pending,,
C,2024-R1-Q59,2024-R1,59,유통마케팅,tentative,50,0,0,,고객관리를 위한 고객분석의 내용으로 옳지 않은 것은?,pending,,
C,2024-R1-Q62,2024-R1,62,유통마케팅,tentative,50,0,0,,다음 촉진 예산 결정 방법 중 상향식 접근방법으로 옳은 것은?,pending,,
C,2024-R1-Q63,2024-R1,63,유통마케팅,tentative,50,0,0,,상품 로스(loss)의 발생원인에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q65,2024-R1,65,유통마케팅,tentative,50,0,0,,플랫폼 비즈니스전략을 수립할 때 고려해야 할 사항으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q66,2024-R1,66,유통마케팅,tentative,50,0,0,,서비스의 소멸성(perishability)을 극복하기 위한 서비스 마케팅으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q67,2024-R1,67,유통마케팅,tentative,50,0,0,,상품구매와 관련하여 고관여 상황에서 제품들 사이에 차이가 거의 없다고 판단할 경우 주로 나타나는 고객 구매행동으로 옳은 것은?,pending,,
C,2024-R1-Q68,2024-R1,68,유통마케팅,tentative,50,0,0,,아래 글상자에서 설명하는 매장 혼잡성 관리 전략으로 옳은 것은? A백화점에서는 에스컬레이터 앞에 패션쇼를 보여주는 비디 오를 설치하여 고객들의 관심을 끌고 있다.,pending,,
C,2024-R1-Q71,2024-R1,71,유통정보,tentative,50,0,0,,"지리적, 공간적 제약을 극복하고 어디서 누구와도 연결이 가능하도록 해주는 광역컴퓨팅기술과 관련 있는 기술로 가장 옳지 않은 것은?",pending,,
C,2024-R1-Q72,2024-R1,72,유통정보,tentative,50,0,0,,"유통업체가 수행하는 마케팅 활동 중 소비자가 특정 유형의 개인정보 처리에 대해 구체적이고, 명시적이며, 사전적 동의를 표시하는 별도의 조치를 취한 경우에만 개인 정보를 수집해서 …",pending,,
C,2024-R1-Q73,2024-R1,73,유통정보,tentative,50,0,0,,"유통업체에서 ERP 시스템을 도입할 때, 구축 비용에 영향을 미치는 요인으로 옳지 않은 것은?",pending,,
C,2024-R1-Q75,2024-R1,75,유통정보,tentative,50,0,0,,고객 충성도를 강화하기 위한 우수고객우대 프로그램에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q76,2024-R1,76,유통정보,tentative,50,0,0,,오늘날 유통업체에서는 블록체인 기술을 활용해 정보 시스템을 구현하고 있다. 블록체인에 대한 설명으로 가장 옳지 않은 것은?,pending,,
